maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
skoda,superb,20915,2015,1997,140,,,None,auto,5,None,diesel,2015-11-14 19:00:09.564337+00,2016-01-27 20:40:15.46361+00,33271.65
,,211000,2007,1968,103,,,None,man,5,5,diesel,2015-11-14 19:00:09.577009+00,2016-01-27 20:40:15.46361+00,5884.53
,,154000,,1390,90,,,None,man,None,5,gasoline,2015-11-14 19:00:09.597934+00,2016-01-27 20:40:15.46361+00,6994.82
subaru,impreza,12500,,2457,221,,,None,man,4,5,gasoline,2015-11-14 19:00:09.616609+00,2016-01-27 20:40:15.46361+00,36720.95
opel,zafira,226000,2005,1910,110,,,None,man,5,7,diesel,2015-11-14 19:00:09.65137+00,2016-01-27 20:40:15.46361+00,4774.24
ford,focus,42557,2012,1560,85,,,None,man,5,5,diesel,2015-11-14 19:00:09.665406+00,2016-01-27 20:40:15.46361+00,11099.19
skoda,octavia,205000,2000,1896,81,,,None,man,4,5,diesel,2015-11-14 19:00:09.68307+00,2016-01-27 20:40:15.46361+00,2553.66
citroen,xsara-picasso,197405,2007,1560,66,,,None,man,5,5,diesel,2015-11-14 19:00:09.718741+00,2016-01-27 20:40:15.46361+00,3697.26
mercedes-benz,,0,2015,,125,,,None,auto,None,None,diesel,2015-11-14 19:00:09.761973+00,2016-01-27 20:40:15.46361+00,49878.28
skoda,fabia,216000,2006,1896,74,,,None,man,5,5,diesel,2015-11-14 19:00:09.771847+00,2016-01-27 20:40:15.46361+00,3515.91
mercedes-benz,,0,2015,,150,,,None,auto,5,5,diesel,2015-11-14 19:00:09.794376+00,2016-01-27 20:40:15.46361+00,57486.97
mercedes-benz,,0,2015,,190,,,None,auto,5,5,diesel,2015-11-14 19:00:09.833884+00,2016-01-27 20:40:15.46361+00,83311.14
hyundai,santa-fe,160000,2006,2188,110,,,None,auto,None,None,diesel,2015-11-14 19:00:09.872353+00,2016-01-27 20:40:15.46361+00,8845.3
smart,fortwo,218000,2002,599,40,,,None,auto,2,2,gasoline,2015-11-14 19:00:09.924101+00,2016-01-27 20:40:15.46361+00,2331.61
bmw,,179000,2007,2993,173,,,None,man,5,5,diesel,2015-11-14 19:00:09.934548+00,2016-01-27 20:40:15.46361+00,10325.68
skoda,yeti,13161,2015,1390,90,,,None,auto,5,5,gasoline,2015-11-14 19:00:09.944138+00,2016-01-27 20:40:15.46361+00,17949.67
skoda,fabia,88000,2009,1390,63,,,None,man,5,5,gasoline,2015-11-14 19:00:09.954063+00,2016-01-27 20:40:15.46361+00,4811.25
mercedes-benz,viano,180000,2008,2957,150,van,,None,auto,5,7,diesel,2015-11-14 19:00:10.087259+00,2016-01-27 20:40:15.46361+00,14729.79
mercedes-benz,,99129,1999,1998,141,,,None,man,3,2,gasoline,2015-11-14 19:00:10.097574+00,2016-01-27 20:40:15.46361+00,6254.63
nissan,micra,58604,2005,998,48,,,None,man,5,5,gasoline,2015-11-14 19:00:10.106156+00,2016-01-27 20:40:15.46361+00,3068.1
bmw,,189000,2010,1995,130,,,None,man,None,4,diesel,2015-11-14 19:00:10.219878+00,2016-01-27 20:40:15.46361+00,12916.36
opel,zafira,153000,2006,1910,88,,,None,man,5,7,diesel,2015-11-14 19:00:10.282549+00,2016-01-27 20:40:15.46361+00,4626.2
,,156000,2005,1398,50,,,None,man,3,5,diesel,2015-11-14 19:00:10.579898+00,2016-01-27 20:40:15.46361+00,2216.88
bmw,,195959,2004,2993,160,,,None,auto,5,5,diesel,2015-11-14 19:00:10.595643+00,2016-01-27 20:40:15.46361+00,6287.93
nissan,x-trail,150804,2004,2184,100,,,None,man,5,5,diesel,2015-11-14 19:00:10.693517+00,2016-01-27 20:40:15.46361+00,4807.55
opel,corsa,160000,2002,1199,55,,,None,man,5,5,gasoline,2015-11-14 19:00:10.711623+00,2016-01-27 20:40:15.46361+00,2035.53
,,163409,2004,1896,96,,,None,man,5,5,diesel,2015-11-14 19:00:10.737769+00,2016-01-27 20:40:15.46361+00,4067.36
,,138598,2000,1595,79,,,None,man,5,5,gasoline,2015-11-14 19:00:10.748232+00,2016-01-27 20:40:15.46361+00,1846.78
seat,cordoba,128738,2000,1390,44,,,None,man,4,5,gasoline,2015-11-14 19:00:10.830869+00,2016-01-27 20:40:15.46361+00,1476.68
,,142807,2006,1560,66,,,None,man,None,5,diesel,2015-11-14 19:00:10.873041+00,2016-01-27 20:40:15.46361+00,3142.12
skoda,yeti,41034,2010,1968,81,,,None,man,5,5,diesel,2015-11-14 19:00:10.882649+00,2016-01-27 20:40:15.46361+00,11065.88
,,99000,1999,1595,74,,,None,man,5,5,gasoline,2015-11-14 19:00:10.901956+00,2016-01-27 20:40:15.46361+00,2183.57
audi,tt,142000,2002,1781,132,,,None,man,3,4,gasoline,2015-11-14 19:00:10.932814+00,2016-01-27 20:40:15.46361+00,3886.01
toyota,yaris,69000,2002,998,50,,,None,man,5,5,gasoline,2015-11-14 19:00:11.005021+00,2016-01-27 20:40:15.46361+00,2146.56
skoda,roomster,17634,2014,1200,63,,,None,man,5,5,gasoline,2015-11-14 19:00:11.169564+00,2016-01-27 20:40:15.46361+00,11028.87
suzuki,swift,53254,2007,1300,68,,,None,man,5,5,gasoline,2015-11-14 19:00:11.213339+00,2016-01-27 20:40:15.46361+00,4256.11
ford,c-max,118000,2006,1596,85,,,None,man,5,5,gasoline,2015-11-14 19:00:11.226172+00,2016-01-27 20:40:15.46361+00,5103.63
skoda,fabia,112614,2006,1200,47,,,None,man,5,5,gasoline,2015-11-14 19:00:11.244435+00,2016-01-27 20:40:15.46361+00,3330.87
skoda,fabia,102148,2006,1200,47,,,None,man,5,5,gasoline,2015-11-14 19:00:11.254332+00,2016-01-27 20:40:15.46361+00,3145.82
ford,mondeo,180401,2007,1800,92,,,None,man,5,5,diesel,2015-11-14 19:00:11.273953+00,2016-01-27 20:40:15.46361+00,6291.64
skoda,fabia,146681,2002,1400,50,,,None,man,5,5,gasoline,2015-11-14 19:00:11.283708+00,2016-01-27 20:40:15.46361+00,2368.62
volvo,xc60,147040,2009,2400,120,,,None,auto,5,5,diesel,2015-11-14 19:00:11.341474+00,2016-01-27 20:40:15.46361+00,17908.18
mini,one,72693,,1397,70,,,None,man,3,4,gasoline,2015-11-14 19:00:11.354771+00,2016-01-27 20:40:15.46361+00,6624.72
ford,fiesta,80070,2009,1242,60,,,None,man,3,3,gasoline,2015-11-14 19:00:11.385234+00,2016-01-27 20:40:15.46361+00,5736.12
skoda,octavia,106000,2013,1197,63,,,None,man,5,5,gasoline,2015-11-14 19:00:11.426903+00,2016-01-27 20:40:15.46361+00,9215.4
,,156000,2005,1600,80,,,None,man,5,5,diesel,2015-11-14 19:00:11.437448+00,2016-01-27 20:40:15.46361+00,2960.77
skoda,fabia,134842,2003,1900,47,,,None,man,5,5,diesel,2015-11-14 19:00:11.508465+00,2016-01-27 20:40:15.46361+00,2627.68
,,112631,2000,1600,74,,,None,auto,5,5,gasoline,2015-11-14 19:00:11.533278+00,2016-01-27 20:40:15.46361+00,2257.59
ford,fiesta,162952,2003,1400,50,,,None,man,5,5,diesel,2015-11-14 19:00:11.553178+00,2016-01-27 20:40:15.46361+00,1961.51
skoda,fabia,131890,2007,1200,44,,,None,man,5,5,gasoline,2015-11-14 19:00:11.571567+00,2016-01-27 20:40:15.46361+00,2960.77
skoda,fabia,119554,2010,1600,55,,,None,man,5,5,diesel,2015-11-14 19:00:11.583076+00,2016-01-27 20:40:15.46361+00,5107.33
skoda,fabia,221196,2009,1400,77,,,None,man,5,5,diesel,2015-11-14 19:00:11.592626+00,2016-01-27 20:40:15.46361+00,3886.01
skoda,octavia,268795,1997,1900,66,,,None,man,5,5,diesel,2015-11-14 19:00:11.707358+00,2016-01-27 20:40:15.46361+00,1702.44
skoda,fabia,72905,2005,1400,74,,,None,man,5,5,gasoline,2015-11-14 19:00:11.71782+00,2016-01-27 20:40:15.46361+00,3256.85
,,136000,2007,1397,70,,,None,man,5,5,gasoline,2015-11-14 19:00:11.730723+00,2016-01-27 20:40:15.46361+00,4404.15
mercedes-benz,,323000,2002,3996,184,,,None,auto,5,5,diesel,2015-11-14 19:00:11.750617+00,2016-01-27 20:40:15.46361+00,5847.52
citroen,c3,61512,2010,1400,54,,,None,man,5,5,gasoline,2015-11-14 19:00:11.761899+00,2016-01-27 20:40:15.46361+00,4108.07
mazda,5,186000,2007,1998,81,,,None,man,5,5,diesel,2015-11-14 19:00:11.87741+00,2016-01-27 20:40:15.46361+00,5662.47
ford,fiesta,77000,2007,1299,44,,,None,man,5,5,gasoline,2015-11-14 19:00:12.129233+00,2016-01-27 20:40:15.46361+00,3293.86
hyundai,i40,87000,2012,1685,85,,,None,man,5,5,diesel,2015-11-14 19:00:12.24353+00,2016-01-27 20:40:15.46361+00,14063.66
skoda,octavia,20236,2014,1968,110,,,None,auto,5,5,diesel,2015-11-14 19:00:12.272068+00,2016-01-27 20:40:15.46361+00,20351.59
mercedes-benz,,250000,2004,1796,120,,,None,man,5,5,gasoline,2015-11-14 19:00:12.283318+00,2016-01-27 20:40:15.46361+00,3330.83
jeep,grand-cherokee,189500,2005,2987,160,,,None,auto,5,5,diesel,2015-11-14 19:00:12.30233+00,2016-01-27 20:40:15.46361+00,9585.49
toyota,corolla,166800,2003,1598,81,,,None,man,3,5,gasoline,2015-11-14 19:00:12.329377+00,2016-01-27 20:40:15.46361+00,2738.71
nissan,x-trail,5,2015,1618,120,,,None,,None,None,gasoline,2015-11-14 19:00:12.348838+00,2016-01-27 20:40:15.46361+00,25606.96
,,178000,,1598,79,,,None,man,5,5,gasoline,2015-11-14 19:00:12.371293+00,2016-01-27 20:40:15.46361+00,1846.78
skoda,octavia,242000,,1986,96,,,None,man,5,5,diesel,2015-11-14 19:00:12.38347+00,2016-01-27 20:40:15.46361+00,4067.36
ford,fusion,123000,,1399,50,,,None,man,5,5,diesel,2015-11-14 19:00:12.396809+00,2016-01-27 20:40:15.46361+00,2849.74
ford,focus,141000,2008,1798,92,,,None,man,None,None,gasoline,2015-11-14 19:00:12.418597+00,2016-01-27 20:40:15.46361+00,6624.72
citroen,c4,154000,2006,1390,65,,,None,,3,5,gasoline,2015-11-14 19:00:12.428424+00,2016-01-27 20:40:15.46361+00,3145.82
,,174323,1998,1124,44,,,None,man,3,5,gasoline,2015-11-14 19:00:12.455703+00,2016-01-27 20:40:15.46361+00,736.49
fiat,punto,148400,,1242,44,,,None,man,5,5,gasoline,2015-11-14 19:00:12.469764+00,2016-01-27 20:40:15.46361+00,1036.27
skoda,fabia,136200,,1397,50,,,None,man,5,5,gasoline,2015-11-14 19:00:12.488211+00,2016-01-27 20:40:15.46361+00,2368.62
audi,a4,236526,1997,1896,97,,,None,man,5,5,diesel,2015-11-14 19:00:12.510165+00,2016-01-27 20:40:15.46361+00,1813.47
,,166360,2001,1390,55,,,None,man,3,5,gasoline,2015-11-14 19:00:12.5393+00,2016-01-27 20:40:15.46361+00,2294.6
skoda,octavia,145963,2010,1595,75,,,None,man,5,None,gasoline,2015-11-14 19:00:12.624396+00,2016-01-27 20:40:15.46361+00,6106.59
skoda,fabia,143000,2007,1390,59,,,None,man,5,5,gasoline,2015-11-14 19:00:12.654623+00,2016-01-27 20:40:15.46361+00,4252.41
,,228000,,1896,66,,,None,man,2,4,diesel,2015-11-14 19:00:12.820354+00,2016-01-27 20:40:15.46361+00,2849.74
,,190541,1998,1595,74,,,None,man,5,5,gasoline,2015-11-14 19:00:12.968813+00,2016-01-27 20:40:15.46361+00,1813.47
,,247923,,1896,77,,,None,man,5,9,diesel,2015-11-14 19:00:13.01967+00,2016-01-27 20:40:15.46361+00,6217.62
,,218000,2006,1968,103,,,None,man,5,5,diesel,2015-11-14 19:00:13.059689+00,2016-01-27 20:40:15.46361+00,5884.53
kia,soul,37500,2011,1591,92,,,None,man,5,5,gasoline,2015-11-14 19:00:13.085706+00,2016-01-27 20:40:15.46361+00,6846.78
,,172000,2011,1461,66,,,None,man,5,5,diesel,2015-11-14 19:00:13.10149+00,2016-01-27 20:40:15.46361+00,5921.54
skoda,forman,172909,1994,1289,40,,,None,man,5,5,gasoline,2015-11-14 19:00:13.133219+00,2016-01-27 20:40:15.46361+00,481.13
skoda,superb,16684,2014,1968,125,,,None,auto,5,5,diesel,2015-11-14 19:00:13.14377+00,2016-01-27 20:40:15.46361+00,31088.08
hyundai,i30,9800,2015,1582,81,,,None,man,5,5,diesel,2015-11-14 19:00:13.170372+00,2016-01-27 20:40:15.46361+00,14430.05
,,142000,2002,1360,55,,,None,man,5,5,gasoline,2015-11-14 19:00:13.216036+00,2016-01-27 20:40:15.46361+00,2183.57
hyundai,i40,10200,2015,1999,130,,,None,man,5,5,gasoline,2015-11-14 19:00:13.274977+00,2016-01-27 20:40:15.46361+00,18353.03
,,120164,2011,1968,103,,,None,man,5,None,diesel,2015-11-14 19:00:13.309789+00,2016-01-27 20:40:15.46361+00,13693.19
,,93231,2012,1968,125,,,None,auto,4,None,diesel,2015-11-14 19:00:13.318378+00,2016-01-27 20:40:15.46361+00,21835.31
skoda,fabia,67541,2007,1198,47,,,None,man,5,5,gasoline,2015-11-14 19:00:13.418619+00,2016-01-27 20:40:15.46361+00,3512.21
skoda,superb,12500,2015,1968,125,,,None,man,5,5,diesel,2015-11-14 19:00:13.432478+00,2016-01-27 20:40:15.46361+00,28090.3
opel,corsa,117352,1998,973,40,,,None,man,3,5,gasoline,2015-11-14 19:00:13.496371+00,2016-01-27 20:40:15.46361+00,954.85
rover,,308548,2004,2720,140,,,None,auto,5,5,diesel,2015-11-14 19:00:13.546522+00,2016-01-27 20:40:15.46361+00,7768.32
skoda,citigo,11335,2014,999,55,,,None,man,5,4,gasoline,2015-11-14 19:00:13.581035+00,2016-01-27 20:40:15.46361+00,7901.55
,,24000,2014,1560,68,,,None,man,5,5,diesel,2015-11-14 19:00:13.59485+00,2016-01-27 20:40:15.46361+00,11472.98
seat,ibiza,149000,1999,1390,44,,,None,man,3,5,gasoline,2015-11-14 19:00:13.615715+00,2016-01-27 20:40:15.46361+00,1406.37
seat,altea,157492,,1968,103,,,None,man,5,4,diesel,2015-11-14 19:00:13.644803+00,2016-01-27 20:40:15.46361+00,4737.23
skoda,octavia,212662,2004,1896,77,,,None,man,5,5,diesel,2015-11-14 19:00:13.685756+00,2016-01-27 20:40:15.46361+00,4774.24
chevrolet,,120800,2005,1150,53,,,None,man,5,5,gasoline,2015-11-14 19:00:13.71583+00,2016-01-27 20:40:15.46361+00,2035.53
,,199000,2005,1560,66,,,None,man,5,5,diesel,2015-11-14 19:00:13.739009+00,2016-01-27 20:40:15.46361+00,2405.63
,,45000,2002,1124,44,,,None,man,5,5,gasoline,2015-11-14 19:00:13.768347+00,2016-01-27 20:40:15.46361+00,1628.42
fiat,panda,143200,2006,1248,51,,,None,man,5,5,diesel,2015-11-14 19:00:13.798603+00,2016-01-27 20:40:15.46361+00,4067.36
ford,focus,217000,1999,1596,74,,,None,man,5,5,gasoline,2015-11-14 19:00:13.812956+00,2016-01-27 20:40:15.46361+00,1184.31
skoda,fabia,44500,2008,1390,63,,,None,man,5,5,gasoline,2015-11-14 19:00:13.84385+00,2016-01-27 20:40:15.46361+00,4959.29
ford,mondeo,168559,2007,1997,96,,,None,man,5,5,diesel,2015-11-14 19:00:13.871723+00,2016-01-27 20:40:15.46361+00,5177.65
ford,focus,360014,2000,1753,66,,,None,man,5,5,diesel,2015-11-14 19:00:13.937393+00,2016-01-27 20:40:15.46361+00,814.21
,,16359,2012,1397,70,,,None,man,5,5,gasoline,2015-11-14 19:00:13.950403+00,2016-01-27 20:40:15.46361+00,8508.51
skoda,octavia,261000,,1896,77,,,None,man,5,5,diesel,2015-11-14 19:00:13.968646+00,2016-01-27 20:40:15.46361+00,5736.49
opel,astra,204700,2000,1598,74,,,None,man,5,5,gasoline,2015-11-14 19:00:13.990462+00,2016-01-27 20:40:15.46361+00,703.18
chevrolet,aveo,98200,,1399,69,,,None,,4,5,gasoline,2015-11-14 19:00:14.089107+00,2016-01-27 20:40:15.46361+00,2905.26
opel,meriva,62300,2007,1598,77,,,None,man,5,5,gasoline,2015-11-14 19:00:14.478331+00,2016-01-27 20:40:15.46361+00,4807.55
,,89600,2006,1149,55,,,None,man,4,5,gasoline,2015-11-14 19:00:14.546552+00,2016-01-27 20:40:15.46361+00,2553.66
toyota,verso,116485,2012,1998,93,,,None,man,5,7,diesel,2015-11-14 19:00:14.622757+00,2016-01-27 20:40:15.46361+00,11062.18
skoda,fabia,154363,2007,1390,74,,,None,man,5,None,gasoline,2015-11-14 19:00:14.632728+00,2016-01-27 20:40:15.46361+00,3293.86
,,64000,2010,1390,90,,,None,man,5,5,gasoline,2015-11-14 19:00:14.647351+00,2016-01-27 20:40:15.46361+00,8327.17
citroen,c3,174000,2003,1587,80,,,None,man,5,5,gasoline,2015-11-14 19:00:14.680368+00,2016-01-27 20:40:15.46361+00,2216.88
skoda,fabia,122529,2011,1598,77,,,None,man,5,5,diesel,2015-11-14 19:00:14.697699+00,2016-01-27 20:40:15.46361+00,6624.35
citroen,c-crosser,134000,2012,2179,115,,,None,auto,5,5,diesel,2015-11-14 19:00:14.734868+00,2016-01-27 20:40:15.46361+00,11065.84
,,74000,2009,1968,103,,,None,man,5,5,diesel,2015-11-14 19:00:14.77755+00,2016-01-27 20:40:15.46361+00,9178.39
bmw,z4,27500,2012,2497,150,,,None,auto,2,2,gasoline,2015-11-14 19:00:14.788476+00,2016-01-27 20:40:15.46361+00,28830.5
rover,,157495,2000,1994,71,,,None,man,3,5,diesel,2015-11-14 19:00:14.801333+00,2016-01-27 20:40:15.46361+00,2846.04
skoda,octavia,173416,2010,1896,74,,,None,man,5,5,diesel,2015-11-14 19:00:14.946898+00,2016-01-27 20:40:15.46361+00,5880.83
,,98379,1997,1124,40,,,None,man,3,4,gasoline,2015-11-14 19:00:14.956405+00,2016-01-27 20:40:15.46361+00,1147.3
mercedes-benz,vito,183900,1997,1989,100,,,None,man,5,7,gasoline,2015-11-14 19:00:14.965622+00,2016-01-27 20:40:15.46361+00,2923.76
,,140800,1999,1389,44,,,None,man,5,5,gasoline,2015-11-14 19:00:14.975187+00,2016-01-27 20:40:15.46361+00,1106.59
skoda,octavia,138000,2006,1896,74,,,None,man,5,5,diesel,2015-11-14 19:00:15.000384+00,2016-01-27 20:40:15.46361+00,4400.44
citroen,berlingo,139000,,1560,55,,,None,man,5,5,diesel,2015-11-14 19:00:15.054648+00,2016-01-27 20:40:15.46361+00,5917.84
,,198459,,2967,176,,,None,auto,4,5,diesel,2015-11-14 19:00:15.16976+00,2016-01-27 20:40:15.46361+00,10695.78
audi,a6,270000,2005,2967,165,,,None,auto,5,5,diesel,2015-11-14 19:00:15.186763+00,2016-01-27 20:40:15.46361+00,6139.9
,,224100,1991,1989,110,,,None,man,4,5,gasoline,2015-11-14 19:00:15.23591+00,2016-01-27 20:40:15.46361+00,1295.34
skoda,fabia,151000,,1422,51,,,None,man,5,5,diesel,2015-11-14 19:00:15.249053+00,2016-01-27 20:40:15.46361+00,5177.65
,,262000,,1896,77,,,None,man,5,5,diesel,2015-11-14 19:00:15.266003+00,2016-01-27 20:40:15.46361+00,4774.24
,,93000,,1560,82,,,None,man,5,5,diesel,2015-11-14 19:00:15.314831+00,2016-01-27 20:40:15.46361+00,7735.01
volvo,s60,196000,2011,1560,84,,,None,man,4,5,diesel,2015-11-14 19:00:15.336722+00,2016-01-27 20:40:15.46361+00,11065.88
,,19400,2014,999,44,,,None,man,5,4,gasoline,2015-11-14 19:00:15.346444+00,2016-01-27 20:40:15.46361+00,7881.57
skoda,octavia,103300,2004,1598,75,,,None,,5,5,gasoline,2015-11-14 19:00:15.485553+00,2016-01-27 20:40:15.46361+00,4700.22
skoda,superb,265000,,1968,103,,,None,auto,5,5,diesel,2015-11-14 19:00:15.507535+00,2016-01-27 20:40:15.46361+00,12953.37
skoda,fabia,200000,,1198,40,,,None,man,5,5,gasoline,2015-11-14 19:00:15.529664+00,2016-01-27 20:40:15.46361+00,2590.67
kia,,123705,2012,1396,77,,,None,man,5,5,gasoline,2015-11-14 19:00:15.540261+00,2016-01-27 20:40:15.46361+00,5922.39
kia,rio,210000,2007,1493,81,,,None,man,5,4,diesel,2015-11-14 19:00:15.667867+00,2016-01-27 20:40:15.46361+00,3327.17
,,189315,,1360,55,,,None,man,5,5,gasoline,2015-11-14 19:00:15.685798+00,2016-01-27 20:40:15.46361+00,925.24
,,119543,2002,1587,80,,,None,man,5,5,gasoline,2015-11-14 19:00:15.696232+00,2016-01-27 20:40:15.46361+00,2553.66
kia,,117427,2012,1396,77,,,None,man,5,5,gasoline,2015-11-14 19:00:15.706571+00,2016-01-27 20:40:15.46361+00,6076.87
kia,,116299,2012,1396,77,,,None,man,5,5,gasoline,2015-11-14 19:00:15.716772+00,2016-01-27 20:40:15.46361+00,6128.39
ford,galaxy,286659,2000,1896,81,,,None,man,5,7,diesel,2015-11-14 19:00:15.743704+00,2016-01-27 20:40:15.46361+00,1809.77
honda,cr-v,119800,,1998,110,,,None,man,5,5,gasoline,2015-11-14 19:00:15.76133+00,2016-01-27 20:40:15.46361+00,4807.55
,,177283,2006,1896,75,van,,None,man,5,7,diesel,2015-11-14 19:00:15.784349+00,2016-01-27 20:40:15.46361+00,14026.65
skoda,roomster,138280,2007,1598,77,,,None,man,5,5,gasoline,2015-11-14 19:00:15.862931+00,2016-01-27 20:40:15.46361+00,4807.55
skoda,octavia,24054,2014,1984,162,,,None,man,5,5,gasoline,2015-11-14 19:00:15.879242+00,2016-01-27 20:40:15.46361+00,23127.31
skoda,superb,46700,2014,1968,125,,,None,auto,5,5,diesel,2015-11-14 19:00:15.919256+00,2016-01-27 20:40:15.46361+00,24981.5
,,265000,2000,2461,111,,,None,man,5,5,diesel,2015-11-14 19:00:15.929678+00,2016-01-27 20:40:15.46361+00,8138.42
,,305000,1999,1896,81,,,None,auto,None,None,diesel,2015-11-14 19:00:15.946451+00,2016-01-27 20:40:15.46361+00,1295.34
citroen,c4,219130,2005,1560,80,,,None,man,5,5,diesel,2015-11-14 19:00:15.956641+00,2016-01-27 20:40:15.46361+00,3508.51
opel,astra,173760,2005,1686,74,,,None,man,5,5,diesel,2015-11-14 19:00:15.975855+00,2016-01-27 20:40:15.46361+00,3327.17
,,32300,2014,1498,55,,,None,man,5,5,diesel,2015-11-14 19:00:16.020577+00,2016-01-27 20:40:15.46361+00,8138.42
mitsubishi,pajero,221461,1998,2835,92,,,None,man,5,7,diesel,2015-11-14 19:00:16.030956+00,2016-01-27 20:40:15.46361+00,3697.26
audi,q7,224566,2008,2967,176,,,None,auto,5,7,diesel,2015-11-14 19:00:16.058111+00,2016-01-27 20:40:15.46361+00,15873.43
,,256950,2011,1984,80,,,None,man,5,7,gasoline,2015-11-14 19:00:16.10906+00,2016-01-27 20:40:15.46361+00,7398.22
chrysler,300c,21000,2005,5654,250,,,None,auto,None,None,gasoline,2015-11-14 19:00:16.145818+00,2016-01-27 20:40:15.46361+00,12916.36
skoda,octavia,202865,2009,1598,77,,,None,man,5,5,diesel,2015-11-14 19:00:16.164856+00,2016-01-27 20:40:15.46361+00,7361.21
mitsubishi,colt,144969,2005,1124,55,,,None,man,5,5,gasoline,2015-11-14 19:00:16.182514+00,2016-01-27 20:40:15.46361+00,2586.97
hyundai,i20,151,2015,1248,61,,,None,man,5,5,gasoline,2015-11-14 19:00:16.19474+00,2016-01-27 20:40:15.46361+00,9955.59
ford,fiesta,45550,2014,1499,55,van,,None,man,3,2,diesel,2015-11-14 19:00:16.307662+00,2016-01-27 20:40:15.46361+00,6658.03
skoda,octavia,144650,2009,1896,77,,,None,man,5,5,diesel,2015-11-14 19:00:16.455375+00,2016-01-27 20:40:15.46361+00,8138.45
skoda,octavia,39600,2011,1197,77,,,None,man,5,5,gasoline,2015-11-14 19:00:16.501088+00,2016-01-27 20:40:15.46361+00,8730.57
,,94074,2007,1360,54,,,None,man,5,5,gasoline,2015-11-14 19:00:16.537158+00,2016-01-27 20:40:15.46361+00,3656.55
mitsubishi,outlander,103735,2010,2179,115,,,None,man,5,7,diesel,2015-11-14 19:00:16.550448+00,2016-01-27 20:40:15.46361+00,14052.55
skoda,octavia,127050,2006,1896,77,,,None,auto,5,5,diesel,2015-11-14 19:00:16.585444+00,2016-01-27 20:40:15.46361+00,6254.63
,,63200,,1360,54,,,None,man,5,5,gasoline,2015-11-14 19:00:16.59875+00,2016-01-27 20:40:15.46361+00,5366.4
mazda,6,142915,2003,1798,88,,,None,man,5,5,gasoline,2015-11-14 19:00:16.620195+00,2016-01-27 20:40:15.46361+00,3663.95
ford,c-max,118272,2007,1798,92,,,None,man,5,5,gasoline,2015-11-14 19:00:16.644011+00,2016-01-27 20:40:15.46361+00,4515.17
ford,fusion,117877,2008,1596,74,,,None,auto,5,5,gasoline,2015-11-14 19:00:16.670641+00,2016-01-27 20:40:15.46361+00,4996.3
kia,,128122,2012,1396,77,,,None,man,5,5,gasoline,2015-11-14 19:00:16.686995+00,2016-01-27 20:40:15.46361+00,5810.51
mercedes-benz,,88000,2010,1699,85,,,None,man,5,5,gasoline,2015-11-14 19:00:16.703728+00,2016-01-27 20:40:15.46361+00,10358.99
dodge,nitro,136757,2007,2777,130,,,None,,5,5,diesel,2015-11-14 19:00:16.721901+00,2016-01-27 20:40:15.46361+00,8475.2
mazda,6,145000,,1998,105,,,None,man,5,5,diesel,2015-11-14 19:00:16.73692+00,2016-01-27 20:40:15.46361+00,4071.06
ford,focus,195346,2002,1753,85,,,None,man,5,5,diesel,2015-11-14 19:00:16.765117+00,2016-01-27 20:40:15.46361+00,2068.84
,,141000,,1298,63,,,None,man,5,5,gasoline,2015-11-14 19:00:16.776902+00,2016-01-27 20:40:15.46361+00,3108.81
,,10500,2015,998,51,,,None,man,5,4,gasoline,2015-11-14 19:00:16.801279+00,2016-01-27 20:40:15.46361+00,8327.17
skoda,octavia,101637,2012,1598,77,,,None,man,5,None,diesel,2015-11-14 19:00:16.819071+00,2016-01-27 20:40:15.46361+00,9807.55
skoda,octavia,23653,2015,1395,81,,,None,man,5,None,gasoline,2015-11-14 19:00:16.829083+00,2016-01-27 20:40:15.46361+00,18467.8
skoda,octavia,92293,2010,1896,74,,,None,man,5,None,diesel,2015-11-14 19:00:16.839365+00,2016-01-27 20:40:15.46361+00,10177.65
toyota,corolla,43000,2014,1598,97,,,None,auto,4,5,gasoline,2015-11-14 19:00:16.858176+00,2016-01-27 20:40:15.46361+00,13319.76
,,160362,,2958,133,,,None,auto,5,5,diesel,2015-11-14 19:00:16.869282+00,2016-01-27 20:40:15.46361+00,5514.43
suzuki,grand-vitara,108334,,1586,78,,,None,man,3,4,gasoline,2015-11-14 19:00:16.891413+00,2016-01-27 20:40:15.46361+00,6624.72
,,113500,1995,1390,55,,,None,man,5,5,gasoline,2015-11-14 19:00:17.221591+00,2016-01-27 20:40:15.46361+00,118.43
,,139993,2006,1690,60,,,None,man,3,4,gasoline,2015-11-14 19:00:17.275605+00,2016-01-27 20:40:15.46361+00,2772.02
bmw,,208000,1999,5379,240,,,None,auto,4,5,gasoline,2015-11-14 19:00:17.335795+00,2016-01-27 20:40:15.46361+00,5514.43
skoda,fabia,38000,2011,1197,63,,,None,man,5,5,gasoline,2015-11-14 19:00:17.35716+00,2016-01-27 20:40:15.46361+00,7772.02
mazda,cx-3,1,2015,1998,110,,,None,auto,5,5,gasoline,2015-11-14 19:00:17.382111+00,2016-01-27 20:40:15.46361+00,23090.3
mercedes-benz,,126120,2010,2143,125,,,None,auto,None,5,diesel,2015-11-14 19:00:17.447443+00,2016-01-27 20:40:15.46361+00,15544.04
